PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,player_name
201980,2012-13,0,1610612759,SAS,26.0,21,21,669,83,186,0.446,55,114,0.482,12,15,0.8,18,69,87,32,22,23,19,51,233,Danny Green
201980,2013-14,0,1610612759,SAS,27.0,23,23,529,78,159,0.491,48,101,0.475,9,11,0.818,9,60,69,21,32,17,20,50,213,Danny Green
201980,2014-15,0,1610612759,SAS,28.0,7,7,204,21,61,0.344,12,40,0.3,4,6,0.667,7,15,22,15,7,7,5,12,58,Danny Green
201980,2015-16,0,1610612759,SAS,29.0,10,10,267,30,65,0.462,24,48,0.5,2,3,0.667,0,31,31,7,21,8,6,20,86,Danny Green
201980,2016-17,0,1610612759,SAS,30.0,16,16,436,45,111,0.405,26,76,0.342,8,14,0.571,13,44,57,23,10,15,17,30,124,Danny Green
201980,2017-18,0,1610612759,SAS,31.0,5,5,103,8,30,0.267,5,20,0.25,0,0,0.0,4,7,11,1,1,4,2,8,21,Danny Green
201980,2018-19,0,1610612761,TOR,32.0,24,24,684,53,155,0.342,39,119,0.328,21,23,0.913,17,70,87,26,32,11,26,60,166,Danny Green
201980,2019-20,0,1610612747,LAL,33.0,21,21,525,59,170,0.347,39,115,0.339,10,15,0.667,25,41,66,26,20,16,12,48,167,Danny Green
201980,2020-21,0,1610612755,PHI,34.0,8,8,199,21,48,0.438,14,37,0.378,0,0,0.0,9,12,21,21,9,8,5,13,56,Danny Green
201980,2021-22,0,1610612755,PHI,35.0,12,12,319,36,89,0.404,31,76,0.408,0,1,0.0,9,28,37,10,12,4,13,23,103,Danny Green
201980,2022-23,0,1610612739,CLE,36.0,4,0,40,1,5,0.2,1,4,0.25,0,0,0.0,2,5,7,1,2,1,2,7,3,Danny Green
2225,2001-02,0,1610612759,SAS,20.0,10,10,341,62,136,0.456,10,27,0.37,21,28,0.75,5,24,29,40,9,1,22,22,155,Tony Parker
2225,2002-03,0,1610612759,SAS,21.0,24,24,814,135,335,0.403,15,56,0.268,67,94,0.713,8,58,66,85,22,3,47,51,352,Tony Parker
2225,2003-04,0,1610612759,SAS,22.0,10,10,386,72,168,0.429,17,43,0.395,23,35,0.657,5,16,21,70,13,1,31,15,184,Tony Parker
2225,2004-05,0,1610612759,SAS,23.0,23,23,858,166,366,0.454,9,48,0.188,55,87,0.632,13,53,66,100,17,2,71,69,396,Tony Parker
2225,2005-06,0,1610612759,SAS,24.0,13,13,475,104,226,0.46,2,9,0.222,64,79,0.81,8,39,47,50,13,1,40,31,274,Tony Parker
