PLAYER_ID,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,MIN_PullUpShot_dup,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG_PCT,PULL_UP_PTS,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_FG3_PCT,PULL_UP_EFG_PCT,season,MIN_Drives_dup,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT,MIN_PostTouch_dup,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT
1630184,235.0,12,29,0.414,36,12.0,28.0,0.429,0.621,235.0,10,21,0.476,23,3.0,6.0,0.5,0.548,2022-23,235.0,55.0,9.0,28.0,0.321,7.0,8.0,0.875,26.0,0.473,20.0,0.364,2.0,0.036,0.0,0.0,4.0,0.073,235.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630188,1279.0,59,207,0.285,169,51.0,184.0,0.277,0.408,1279.0,8,24,0.333,19,3.0,5.0,0.6,0.396,2022-23,1279.0,57.0,18.0,40.0,0.45,9.0,10.0,0.9,46.0,0.807,9.0,0.158,2.0,0.035,3.0,0.053,5.0,0.088,1279.0,2033.0,37.0,7.0,21.0,0.333,5.0,8.0,0.625,20.0,0.541,6.0,0.162,2.0,0.054,2.0,0.054,4.0,0.108
1630191,1414.0,73,201,0.363,213,67.0,193.0,0.347,0.53,1414.0,1,6,0.167,2,0.0,5.0,0.0,0.167,2022-23,1384.0,99.0,25.0,50.0,0.5,11.0,12.0,0.917,61.0,0.616,27.0,0.273,12.0,0.121,14.0,0.141,6.0,0.061,1384.0,1923.0,38.0,6.0,19.0,0.316,4.0,6.0,0.667,16.0,0.421,10.0,0.263,4.0,0.105,6.0,0.158,3.0,0.079
1630192,728.0,18,63,0.286,53,17.0,61.0,0.279,0.421,728.0,0,5,0.0,0,0.0,4.0,0.0,0.0,2022-23,726.0,11.0,1.0,2.0,0.5,2.0,2.0,1.0,4.0,0.364,5.0,0.455,1.0,0.091,2.0,0.182,1.0,0.091,726.0,709.0,24.0,8.0,13.0,0.615,2.0,4.0,0.5,20.0,0.833,6.0,0.25,2.0,0.083,0.0,0.0,2.0,0.083
1630193,2344.0,99,252,0.393,294,96.0,244.0,0.393,0.583,2344.0,149,392,0.38,369,71.0,206.0,0.345,0.471,2022-23,2344.0,717.0,168.0,308.0,0.545,81.0,98.0,0.827,435.0,0.607,313.0,0.437,70.0,0.098,36.0,0.05,49.0,0.068,2344.0,4211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1630194,755.0,6,20,0.3,13,1.0,6.0,0.167,0.325,755.0,1,4,0.25,2,0.0,0.0,,0.25,2022-23,755.0,30.0,6.0,17.0,0.353,2.0,2.0,1.0,14.0,0.467,5.0,0.167,1.0,0.033,7.0,0.233,1.0,0.033,755.0,942.0,9.0,2.0,6.0,0.333,2.0,2.0,1.0,6.0,0.667,1.0,0.111,1.0,0.111,1.0,0.111,1.0,0.111
1630195,68.0,0,4,0.0,0,0.0,4.0,0.0,0.0,68.0,2,5,0.4,4,0.0,0.0,,0.4,2022-23,68.0,28.0,3.0,12.0,0.25,0.0,0.0,0.0,6.0,0.214,14.0,0.5,2.0,0.071,1.0,0.036,0.0,0.0,68.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630197,701.0,40,106,0.377,117,37.0,99.0,0.374,0.552,701.0,5,18,0.278,11,1.0,5.0,0.2,0.306,2022-23,701.0,90.0,13.0,40.0,0.325,7.0,10.0,0.7,33.0,0.367,36.0,0.4,7.0,0.078,6.0,0.067,5.0,0.056,701.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630198,1395.0,130,311,0.418,390,130.0,307.0,0.423,0.627,1395.0,62,144,0.431,153,29.0,84.0,0.345,0.531,2022-23,1395.0,103.0,15.0,31.0,0.484,9.0,10.0,0.9,40.0,0.388,57.0,0.553,16.0,0.155,8.0,0.078,5.0,0.049,1395.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630200,1984.0,36,116,0.31,106,34.0,113.0,0.301,0.457,1984.0,104,266,0.391,214,6.0,32.0,0.188,0.402,2022-23,1891.0,742.0,176.0,391.0,0.45,56.0,64.0,0.875,416.0,0.561,269.0,0.363,65.0,0.088,33.0,0.044,32.0,0.043,1891.0,4359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630201,691.0,34,92,0.37,102,34.0,92.0,0.37,0.554,691.0,27,90,0.3,67,13.0,41.0,0.317,0.372,2022-23,691.0,173.0,23.0,61.0,0.377,16.0,19.0,0.842,62.0,0.358,85.0,0.491,18.0,0.104,12.0,0.069,10.0,0.058,691.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630202,643.0,42,106,0.396,123,39.0,102.0,0.382,0.58,643.0,24,71,0.338,65,17.0,52.0,0.327,0.458,2022-23,643.0,161.0,14.0,39.0,0.359,5.0,8.0,0.625,33.0,0.205,106.0,0.658,17.0,0.106,11.0,0.068,4.0,0.025,643.0,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630205,1120.0,32,97,0.33,94,30.0,93.0,0.323,0.485,1120.0,18,53,0.34,36,0.0,2.0,0.0,0.34,2022-23,1121.0,100.0,24.0,60.0,0.4,4.0,6.0,0.667,52.0,0.52,28.0,0.28,7.0,0.07,6.0,0.06,4.0,0.04,1121.0,1286.0,7.0,4.0,7.0,0.571,0.0,0.0,0.0,8.0,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630206,30.0,1,1,1.0,3,1.0,1.0,1.0,1.5,30.0,1,1,1.0,3,1.0,1.0,1.0,1.5,2022-23,30.0,5.0,2.0,3.0,0.667,0.0,0.0,0.0,4.0,0.8,1.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,30.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630208,1218.0,5,10,0.5,11,1.0,1.0,1.0,0.55,1218.0,0,6,0.0,0,0.0,0.0,,0.0,2022-23,1218.0,15.0,4.0,6.0,0.667,7.0,8.0,0.875,15.0,1.0,4.0,0.267,2.0,0.133,1.0,0.067,4.0,0.267,1218.0,1572.0,38.0,8.0,23.0,0.348,3.0,4.0,0.75,19.0,0.5,7.0,0.184,1.0,0.026,2.0,0.053,2.0,0.053
1630209,83.0,4,7,0.571,11,3.0,6.0,0.5,0.786,83.0,0,1,0.0,0,0.0,0.0,,0.0,2022-23,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,116.0,8.0,1.0,5.0,0.2,0.0,0.0,0.0,2.0,0.25,2.0,0.25,1.0,0.125,0.0,0.0,0.0,0.0
1630214,1180.0,14,34,0.412,32,4.0,12.0,0.333,0.471,1180.0,9,19,0.474,18,0.0,3.0,0.0,0.474,2022-23,1180.0,45.0,16.0,35.0,0.457,0.0,0.0,0.0,32.0,0.711,6.0,0.133,0.0,0.0,2.0,0.044,0.0,0.0,1180.0,1911.0,24.0,5.0,9.0,0.556,0.0,0.0,0.0,10.0,0.417,11.0,0.458,1.0,0.042,2.0,0.083,0.0,0.0
1630215,77.0,5,9,0.556,15,5.0,9.0,0.556,0.833,77.0,3,8,0.375,8,2.0,5.0,0.4,0.5,2022-23,77.0,30.0,7.0,16.0,0.438,0.0,0.0,0.0,14.0,0.467,12.0,0.4,2.0,0.067,1.0,0.033,0.0,0.0,77.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630217,1841.0,89,217,0.41,261,83.0,205.0,0.405,0.601,1841.0,131,312,0.42,339,77.0,192.0,0.401,0.543,2022-23,1841.0,515.0,137.0,269.0,0.509,54.0,61.0,0.885,342.0,0.664,157.0,0.305,49.0,0.095,43.0,0.083,31.0,0.06,1841.0,3699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630219,189.0,6,16,0.375,18,6.0,16.0,0.375,0.563,189.0,14,24,0.583,33,5.0,7.0,0.714,0.688,2022-23,166.0,56.0,11.0,22.0,0.5,1.0,2.0,0.5,25.0,0.446,31.0,0.554,8.0,0.143,2.0,0.036,1.0,0.018,166.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630224,2602.0,89,253,0.352,263,85.0,242.0,0.351,0.52,2602.0,201,552,0.364,501,99.0,303.0,0.327,0.454,2022-23,2602.0,981.0,219.0,494.0,0.443,213.0,262.0,0.813,672.0,0.685,264.0,0.269,58.0,0.059,56.0,0.057,129.0,0.131,2602.0,5011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1630225,61.0,1,11,0.091,3,1.0,10.0,0.1,0.136,61.0,1,1,1.0,2,0.0,0.0,,1.0,2022-23,61.0,12.0,1.0,5.0,0.2,2.0,2.0,1.0,4.0,0.333,4.0,0.333,2.0,0.167,2.0,0.167,1.0,0.083,61.0,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630227,914.0,24,94,0.255,72,24.0,93.0,0.258,0.383,914.0,18,53,0.34,52,16.0,47.0,0.34,0.491,2022-23,914.0,220.0,29.0,69.0,0.42,15.0,20.0,0.75,74.0,0.336,108.0,0.491,13.0,0.059,22.0,0.1,10.0,0.045,914.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630228,1394.0,53,141,0.376,153,47.0,126.0,0.373,0.543,1394.0,24,55,0.436,55,7.0,16.0,0.438,0.5,2022-23,1394.0,246.0,58.0,113.0,0.513,32.0,47.0,0.681,148.0,0.602,83.0,0.337,27.0,0.11,23.0,0.093,24.0,0.098,1394.0,2287.0,83.0,12.0,34.0,0.353,4.0,4.0,1.0,31.0,0.373,39.0,0.47,12.0,0.145,5.0,0.06,2.0,0.024
1630230,1792.0,64,197,0.325,191,63.0,196.0,0.321,0.485,1792.0,28,86,0.326,58,2.0,20.0,0.1,0.337,2022-23,1792.0,411.0,104.0,211.0,0.493,57.0,73.0,0.781,277.0,0.674,119.0,0.29,33.0,0.08,36.0,0.088,37.0,0.09,1792.0,3038.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
1630231,2292.0,68,212,0.321,204,68.0,211.0,0.322,0.481,2292.0,1,8,0.125,2,0.0,5.0,0.0,0.125,2022-23,2292.0,174.0,48.0,84.0,0.571,21.0,32.0,0.656,122.0,0.701,60.0,0.345,10.0,0.057,9.0,0.052,16.0,0.092,2292.0,2915.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1630233,291.0,7,18,0.389,21,7.0,18.0,0.389,0.583,291.0,1,6,0.167,3,1.0,4.0,0.25,0.25,2022-23,286.0,46.0,11.0,18.0,0.611,18.0,24.0,0.75,40.0,0.87,11.0,0.239,3.0,0.065,4.0,0.087,12.0,0.261,286.0,411.0,10.0,1.0,3.0,0.333,2.0,2.0,1.0,4.0,0.4,5.0,0.5,1.0,0.1,1.0,0.1,1.0,0.1
1630235,277.0,0,1,0.0,0,0.0,1.0,0.0,0.0,277.0,7,14,0.5,14,0.0,1.0,0.0,0.5,2022-23,277.0,99.0,18.0,43.0,0.419,0.0,0.0,0.0,37.0,0.374,50.0,0.505,15.0,0.152,4.0,0.04,0.0,0.0,277.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630237,1195.0,68,184,0.37,201,65.0,179.0,0.363,0.546,1195.0,5,20,0.25,14,4.0,13.0,0.308,0.35,2022-23,1171.0,122.0,21.0,35.0,0.6,8.0,12.0,0.667,53.0,0.434,65.0,0.533,9.0,0.074,10.0,0.082,6.0,0.049,1171.0,1989.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.944,4.0,0.222,0.0,0.0,0.0,0.0
1630240,374.0,8,19,0.421,24,8.0,19.0,0.421,0.632,374.0,6,24,0.25,15,3.0,11.0,0.273,0.313,2022-23,374.0,160.0,20.0,46.0,0.435,25.0,36.0,0.694,66.0,0.413,76.0,0.475,13.0,0.081,14.0,0.088,18.0,0.113,374.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630241,59.0,2,11,0.182,6,2.0,11.0,0.182,0.273,59.0,4,8,0.5,11,3.0,7.0,0.429,0.688,2022-23,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630243,70.0,1,5,0.2,3,1.0,5.0,0.2,0.3,70.0,1,11,0.091,3,1.0,10.0,0.1,0.136,2022-23,70.0,8.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,0.25,5.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,70.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630245,2098.0,58,185,0.314,172,56.0,181.0,0.309,0.465,2098.0,28,75,0.373,58,2.0,5.0,0.4,0.387,2022-23,2072.0,403.0,102.0,172.0,0.593,18.0,24.0,0.75,224.0,0.556,180.0,0.447,39.0,0.097,32.0,0.079,12.0,0.03,2072.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630249,165.0,3,16,0.188,9,3.0,16.0,0.188,0.281,165.0,3,7,0.429,8,2.0,5.0,0.4,0.571,2022-23,165.0,21.0,2.0,6.0,0.333,0.0,0.0,0.0,4.0,0.19,15.0,0.714,4.0,0.19,0.0,0.0,0.0,0.0,165.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630250,20.0,1,6,0.167,3,1.0,4.0,0.25,0.25,20.0,0,0,,0,0.0,0.0,,,2022-23,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630256,677.0,11,40,0.275,33,11.0,40.0,0.275,0.413,677.0,4,16,0.25,9,1.0,5.0,0.2,0.281,2022-23,677.0,186.0,51.0,95.0,0.537,11.0,20.0,0.55,118.0,0.634,66.0,0.355,14.0,0.075,13.0,0.07,10.0,0.054,677.0,1268.0,37.0,9.0,15.0,0.6,6.0,6.0,1.0,24.0,0.649,9.0,0.243,2.0,0.054,5.0,0.135,3.0,0.081
1630264,625.0,5,26,0.192,14,4.0,25.0,0.16,0.269,625.0,1,8,0.125,2,0.0,4.0,0.0,0.125,2022-23,625.0,53.0,9.0,23.0,0.391,16.0,22.0,0.727,34.0,0.642,17.0,0.321,4.0,0.075,2.0,0.038,11.0,0.208,625.0,656.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
1630267,52.0,2,6,0.333,6,2.0,6.0,0.333,0.5,52.0,1,5,0.2,3,1.0,5.0,0.2,0.3,2022-23,52.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,52.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630270,48.0,3,6,0.5,9,3.0,6.0,0.5,0.75,48.0,0,1,0.0,0,0.0,0.0,,0.0,2022-23,48.0,5.0,1.0,2.0,0.5,2.0,2.0,1.0,4.0,0.8,1.0,0.2,1.0,0.2,1.0,0.2,1.0,0.2,48.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630284,457.0,14,31,0.452,42,14.0,31.0,0.452,0.677,457.0,3,16,0.188,8,2.0,11.0,0.182,0.25,2022-23,457.0,75.0,10.0,25.0,0.4,7.0,10.0,0.7,28.0,0.373,30.0,0.4,5.0,0.067,11.0,0.147,5.0,0.067,457.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630288,259.0,4,13,0.308,12,4.0,13.0,0.308,0.462,259.0,8,23,0.348,17,1.0,3.0,0.333,0.37,2022-23,259.0,42.0,9.0,19.0,0.474,3.0,5.0,0.6,22.0,0.524,19.0,0.452,5.0,0.119,2.0,0.048,2.0,0.048,259.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630296,9.0,0,0,,0,,,,,9.0,1,1,1.0,2,,,,1.0,2022-23,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630322,531.0,51,136,0.375,153,51.0,136.0,0.375,0.563,531.0,10,29,0.345,27,7.0,26.0,0.269,0.466,2022-23,531.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.667,1.0,0.333,1.0,0.333,1.0,0.333,0.0,0.0,531.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630346,310.0,30,79,0.38,89,29.0,75.0,0.387,0.563,310.0,5,20,0.25,13,3.0,8.0,0.375,0.325,2022-23,306.0,7.0,1.0,5.0,0.2,0.0,0.0,0.0,2.0,0.286,1.0,0.143,0.0,0.0,1.0,0.143,0.0,0.0,306.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630526,814.0,40,122,0.328,116,36.0,109.0,0.33,0.475,814.0,2,3,0.667,5,1.0,2.0,0.5,0.833,2022-23,814.0,35.0,7.0,9.0,0.778,6.0,6.0,1.0,20.0,0.571,17.0,0.486,4.0,0.114,3.0,0.086,3.0,0.086,814.0,1204.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.667,2.0,0.667,0.0,0.0,0.0,0.0
1630527,248.0,5,16,0.313,15,5.0,14.0,0.357,0.469,248.0,20,51,0.392,47,7.0,15.0,0.467,0.461,2022-23,248.0,77.0,16.0,45.0,0.356,13.0,17.0,0.765,44.0,0.571,19.0,0.247,5.0,0.065,4.0,0.052,8.0,0.104,248.0,429.0,3.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630528,786.0,12,52,0.231,35,11.0,50.0,0.22,0.337,786.0,46,113,0.407,102,10.0,37.0,0.27,0.451,2022-23,786.0,259.0,78.0,160.0,0.488,17.0,23.0,0.739,176.0,0.68,63.0,0.243,17.0,0.066,20.0,0.077,12.0,0.046,786.0,1199.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1630529,1951.0,58,181,0.32,170,54.0,162.0,0.333,0.47,1951.0,4,13,0.308,9,1.0,3.0,0.333,0.346,2022-23,1951.0,232.0,53.0,114.0,0.465,38.0,41.0,0.927,146.0,0.629,84.0,0.362,30.0,0.129,12.0,0.052,21.0,0.091,1951.0,2828.0,4.0,0.0,0.0,0.0,3.0,4.0,0.75,3.0,0.75,1.0,0.25,1.0,0.25,1.0,0.25,2.0,0.5
1630530,2448.0,186,460,0.404,554,182.0,447.0,0.407,0.602,2448.0,28,80,0.35,75,19.0,48.0,0.396,0.469,2022-23,2448.0,257.0,62.0,118.0,0.525,52.0,58.0,0.897,182.0,0.708,91.0,0.354,25.0,0.097,14.0,0.054,29.0,0.113,2448.0,2836.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630531,89.0,2,5,0.4,5,1.0,4.0,0.25,0.5,89.0,3,9,0.333,7,1.0,1.0,1.0,0.389,2022-23,89.0,20.0,6.0,13.0,0.462,1.0,2.0,0.5,13.0,0.65,4.0,0.2,2.0,0.1,2.0,0.1,1.0,0.05,89.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630532,2609.0,90,224,0.402,269,89.0,219.0,0.406,0.6,2609.0,87,252,0.345,215,41.0,141.0,0.291,0.427,2022-23,2609.0,860.0,238.0,479.0,0.497,90.0,103.0,0.874,577.0,0.671,254.0,0.295,69.0,0.08,58.0,0.067,52.0,0.06,2609.0,4230.0,28.0,4.0,10.0,0.4,10.0,12.0,0.833,19.0,0.679,9.0,0.321,2.0,0.071,1.0,0.036,6.0,0.214
1630533,561.0,19,82,0.232,56,18.0,79.0,0.228,0.341,561.0,20,46,0.435,47,7.0,16.0,0.438,0.511,2022-23,561.0,64.0,12.0,27.0,0.444,5.0,6.0,0.833,30.0,0.469,25.0,0.391,7.0,0.109,9.0,0.141,3.0,0.047,561.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630534,1209.0,73,194,0.376,219,73.0,193.0,0.378,0.564,1209.0,15,52,0.288,38,8.0,34.0,0.235,0.365,2022-23,1209.0,158.0,35.0,72.0,0.486,20.0,26.0,0.769,93.0,0.589,55.0,0.348,12.0,0.076,12.0,0.076,13.0,0.082,1209.0,1349.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630535,93.0,1,7,0.143,3,1.0,6.0,0.167,0.214,93.0,0,2,0.0,0,0.0,1.0,0.0,0.0,2022-23,93.0,14.0,4.0,8.0,0.5,2.0,4.0,0.5,11.0,0.786,3.0,0.214,1.0,0.071,1.0,0.071,2.0,0.143,93.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630537,897.0,35,102,0.343,103,33.0,98.0,0.337,0.505,897.0,41,138,0.297,102,20.0,71.0,0.282,0.37,2022-23,897.0,183.0,31.0,73.0,0.425,29.0,34.0,0.853,94.0,0.514,74.0,0.404,25.0,0.137,14.0,0.077,17.0,0.093,897.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630538,1085.0,59,157,0.376,177,59.0,154.0,0.383,0.564,1085.0,82,230,0.357,220,56.0,154.0,0.364,0.478,2022-23,1086.0,357.0,56.0,156.0,0.359,37.0,42.0,0.881,154.0,0.431,138.0,0.387,41.0,0.115,26.0,0.073,21.0,0.059,1086.0,2557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630539,550.0,4,19,0.211,12,4.0,18.0,0.222,0.316,550.0,3,14,0.214,6,0.0,1.0,0.0,0.214,2022-23,550.0,39.0,10.0,22.0,0.455,5.0,8.0,0.625,27.0,0.692,9.0,0.231,1.0,0.026,4.0,0.103,4.0,0.103,550.0,632.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.333,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0
1630540,760.0,36,111,0.324,106,34.0,106.0,0.321,0.477,760.0,13,56,0.232,31,5.0,27.0,0.185,0.277,2022-23,760.0,97.0,12.0,38.0,0.316,9.0,14.0,0.643,33.0,0.34,46.0,0.474,23.0,0.237,3.0,0.031,7.0,0.072,760.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630541,817.0,43,120,0.358,129,43.0,118.0,0.364,0.538,817.0,10,23,0.435,24,4.0,12.0,0.333,0.522,2022-23,799.0,102.0,21.0,35.0,0.6,14.0,20.0,0.7,57.0,0.559,47.0,0.461,11.0,0.108,8.0,0.078,10.0,0.098,799.0,882.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1630543,1042.0,4,18,0.222,10,2.0,12.0,0.167,0.278,1042.0,6,13,0.462,12,0.0,2.0,0.0,0.462,2022-23,1042.0,20.0,5.0,12.0,0.417,4.0,4.0,1.0,15.0,0.75,4.0,0.2,1.0,0.05,2.0,0.1,2.0,0.1,1042.0,1429.0,22.0,4.0,9.0,0.444,8.0,12.0,0.667,16.0,0.727,6.0,0.273,1.0,0.045,0.0,0.0,6.0,0.273
